,Image,x0,y0,x1,y1,Car_ref,Car_name,File_loc,Car_type,Year,Height,Width
6519,06520.jpg,6,53,448,263,44,Bentley Continental Flying Spur Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Bentley Continental Flying Spur Sedan 2007/06520.jpg,Sedan,2007,338,450
6520,06521.jpg,39,93,540,229,103,Ferrari 458 Italia Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ferrari 458 Italia Convertible 2012/06521.jpg,Convertible,2012,331,580
6521,06522.jpg,29,72,982,674,132,Hyundai Tucson SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Tucson SUV 2012/06522.jpg,SUV,2012,768,1024
6522,06523.jpg,86,77,423,257,175,Rolls-Royce Phantom Drophead Coupe Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Rolls-Royce Phantom Drophead Coupe Convertible 2012/06523.jpg,Convertible,2012,268,440
6523,06524.jpg,11,158,1012,663,171,Nissan 240SX Coupe 1998,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Nissan 240SX Coupe 1998/06524.jpg,Coupe,1998,767,1023
6524,06525.jpg,135,73,609,365,73,Chevrolet Malibu Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Malibu Sedan 2007/06525.jpg,Sedan,2007,480,640
6525,06526.jpg,62,81,467,318,150,Lamborghini Reventon Coupe 2008,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Lamborghini Reventon Coupe 2008/06526.jpg,Coupe,2008,451,600
6526,06527.jpg,45,71,465,335,138,Hyundai Sonata Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Sonata Sedan 2012/06527.jpg,Sedan,2012,379,600
6527,06528.jpg,51,95,625,472,54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Silverado 1500 Hybrid Crew Cab 2012/06528.jpg,Cab,2012,478,640
6528,06529.jpg,91,74,509,240,11,Aston Martin Virage Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Aston Martin Virage Coupe 2012/06529.jpg,Coupe,2012,323,600
6529,06530.jpg,72,73,316,217,8,Aston Martin V8 Vantage Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Aston Martin V8 Vantage Convertible 2012/06530.jpg,Convertible,2012,272,408
6530,06531.jpg,12,7,252,182,39,Bentley Continental Supersports Conv. Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Bentley Continental Supersports Conv. Convertible 2012/06531.jpg,Convertible,2012,194,259
6531,06532.jpg,255,528,1451,1084,170,Nissan Juke Hatchback 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Nissan Juke Hatchback 2012/06532.jpg,Hatchback,2012,1200,1600
6532,06533.jpg,12,83,627,465,127,Honda Odyssey Minivan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Honda Odyssey Minivan 2007/06533.jpg,Minivan,2007,480,640
6533,06534.jpg,21,30,463,244,78,Chrysler Town and Country Minivan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chrysler Town and Country Minivan 2012/06534.jpg,Minivan,2012,265,470
6534,06535.jpg,59,94,477,332,73,Chevrolet Malibu Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Malibu Sedan 2007/06535.jpg,Sedan,2007,375,500
6535,06536.jpg,22,30,383,181,21,Audi S5 Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi S5 Convertible 2012/06536.jpg,Convertible,2012,200,400
6536,06537.jpg,11,7,265,176,69,Chevrolet Silverado 2500HD Regular Cab 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Silverado 2500HD Regular Cab 2012/06537.jpg,Cab,2012,183,275
6537,06538.jpg,19,126,598,421,6,Acura Integra Type R 2001,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Acura Integra Type R 2001/06538.jpg,R,2001,450,600
6538,06539.jpg,28,41,265,198,9,Aston Martin V8 Vantage Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Aston Martin V8 Vantage Coupe 2012/06539.jpg,Coupe,2012,225,300
6539,06540.jpg,42,120,591,438,119,GMC Savana Van 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/GMC Savana Van 2012/06540.jpg,Van,2012,480,640
6540,06541.jpg,32,61,628,398,69,Chevrolet Silverado 2500HD Regular Cab 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Silverado 2500HD Regular Cab 2012/06541.jpg,Cab,2012,425,640
6541,06542.jpg,33,195,990,590,164,Mercedes-Benz E-Class Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Mercedes-Benz E-Class Sedan 2012/06542.jpg,Sedan,2012,656,1000
6542,06543.jpg,16,39,228,163,162,Mercedes-Benz C-Class Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Mercedes-Benz C-Class Sedan 2012/06543.jpg,Sedan,2012,194,259
6543,06544.jpg,18,154,756,426,112,Ford GT Coupe 2006,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford GT Coupe 2006/06544.jpg,Coupe,2006,491,786
6544,06545.jpg,38,89,379,281,21,Audi S5 Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi S5 Convertible 2012/06545.jpg,Convertible,2012,300,400
6545,06546.jpg,69,166,760,391,22,Audi S5 Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi S5 Coupe 2012/06546.jpg,Coupe,2012,600,800
6546,06547.jpg,27,153,620,471,70,Chevrolet Silverado 1500 Classic Extended Cab 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Silverado 1500 Classic Extended Cab 2007/06547.jpg,Cab,2007,480,640
6547,06548.jpg,63,87,575,440,89,Dodge Journey SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Journey SUV 2012/06548.jpg,SUV,2012,480,640
6548,06549.jpg,10,137,579,411,43,Bentley Continental GT Coupe 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Bentley Continental GT Coupe 2007/06549.jpg,Coupe,2007,456,608
6549,06550.jpg,68,122,498,335,52,Cadillac SRX SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Cadillac SRX SUV 2012/06550.jpg,SUV,2012,387,516
6550,06551.jpg,15,18,788,417,83,Dodge Caliber Wagon 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Caliber Wagon 2012/06551.jpg,Wagon,2012,427,800
6551,06552.jpg,49,110,579,377,127,Honda Odyssey Minivan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Honda Odyssey Minivan 2007/06552.jpg,Minivan,2007,480,640
6552,06553.jpg,25,106,608,414,19,Audi TT Hatchback 2011,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi TT Hatchback 2011/06553.jpg,Hatchback,2011,465,620
6553,06554.jpg,25,43,237,164,88,Dodge Sprinter Cargo Van 2009,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Sprinter Cargo Van 2009/06554.jpg,Van,2009,194,259
6554,06555.jpg,124,177,567,429,149,Jeep Compass SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Jeep Compass SUV 2012/06555.jpg,SUV,2012,533,800
6555,06556.jpg,11,28,256,196,53,Cadillac Escalade EXT Crew Cab 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Cadillac Escalade EXT Crew Cab 2007/06556.jpg,Cab,2007,214,285
6556,06557.jpg,18,26,260,138,27,BMW 1 Series Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW 1 Series Convertible 2012/06557.jpg,Convertible,2012,183,275
6557,06558.jpg,179,549,1004,879,102,Ferrari California Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ferrari California Convertible 2012/06558.jpg,Convertible,2012,1000,1600
6558,06559.jpg,21,42,453,329,32,BMW X5 SUV 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW X5 SUV 2007/06559.jpg,SUV,2007,360,480
6559,06560.jpg,41,59,785,431,194,Volvo 240 Sedan 1993,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Volvo 240 Sedan 1993/06560.jpg,Sedan,1993,600,800
6560,06561.jpg,83,119,510,392,190,Volkswagen Golf Hatchback 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Volkswagen Golf Hatchback 2012/06561.jpg,Hatchback,2012,480,640
6561,06562.jpg,23,118,608,349,138,Hyundai Sonata Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Sonata Sedan 2012/06562.jpg,Sedan,2012,420,630
6562,06563.jpg,4,51,422,314,71,Chevrolet Express Van 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Express Van 2007/06563.jpg,Van,2007,360,424
6563,06564.jpg,22,32,297,188,90,Dodge Dakota Crew Cab 2010,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Dakota Crew Cab 2010/06564.jpg,Cab,2010,225,300
6564,06565.jpg,8,95,430,364,24,Audi S4 Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi S4 Sedan 2007/06565.jpg,Sedan,2007,423,483
6565,06566.jpg,53,121,551,423,53,Cadillac Escalade EXT Crew Cab 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Cadillac Escalade EXT Crew Cab 2007/06566.jpg,Cab,2007,480,640
6566,06567.jpg,26,58,587,397,59,Chevrolet Camaro Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Camaro Convertible 2012/06567.jpg,Convertible,2012,426,640
6567,06568.jpg,1,43,128,91,17,Audi 100 Sedan 1994,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi 100 Sedan 1994/06568.jpg,Sedan,1994,96,128
6568,06569.jpg,1,87,398,257,142,Infiniti QX56 SUV 2011,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Infiniti QX56 SUV 2011/06569.jpg,SUV,2011,360,424
6569,06570.jpg,99,346,1421,951,13,Audi A5 Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi A5 Coupe 2012/06570.jpg,Coupe,2012,1000,1500
6570,06571.jpg,20,16,449,300,2,Acura RL Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Acura RL Sedan 2012/06571.jpg,Sedan,2012,322,468
6571,06572.jpg,18,86,631,401,177,Rolls-Royce Phantom Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Rolls-Royce Phantom Sedan 2012/06572.jpg,Sedan,2012,480,640
6572,06573.jpg,153,412,1806,1080,189,Toyota 4Runner SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Toyota 4Runner SUV 2012/06573.jpg,SUV,2012,1296,1920
6573,06574.jpg,84,46,512,365,28,BMW 1 Series Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW 1 Series Coupe 2012/06574.jpg,Coupe,2012,380,587
6574,06575.jpg,64,70,452,366,47,Buick Regal GS 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Buick Regal GS 2012/06575.jpg,GS,2012,412,550
6575,06576.jpg,64,347,629,577,184,Suzuki SX4 Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Suzuki SX4 Sedan 2012/06576.jpg,Sedan,2012,768,1024
6576,06577.jpg,33,86,614,396,65,Chevrolet Avalanche Crew Cab 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Avalanche Crew Cab 2012/06577.jpg,Cab,2012,480,640
6577,06578.jpg,31,15,378,185,125,HUMMER H2 SUT Crew Cab 2009,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/HUMMER H2 SUT Crew Cab 2009/06578.jpg,Cab,2009,200,400
6578,06579.jpg,15,20,630,477,64,Chevrolet Express Cargo Van 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Express Cargo Van 2007/06579.jpg,Van,2007,480,640
6579,06580.jpg,21,131,628,305,175,Rolls-Royce Phantom Drophead Coupe Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Rolls-Royce Phantom Drophead Coupe Convertible 2012/06580.jpg,Convertible,2012,430,650
6580,06581.jpg,51,147,588,422,22,Audi S5 Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi S5 Coupe 2012/06581.jpg,Coupe,2012,480,640
6581,06582.jpg,74,55,671,388,129,Honda Accord Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Honda Accord Sedan 2012/06582.jpg,Sedan,2012,453,727
6582,06583.jpg,77,128,1211,711,40,Bentley Arnage Sedan 2009,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Bentley Arnage Sedan 2009/06583.jpg,Sedan,2009,782,1280
6583,06584.jpg,20,37,480,316,122,GMC Canyon Extended Cab 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/GMC Canyon Extended Cab 2012/06584.jpg,Cab,2012,360,480
6584,06585.jpg,2,9,231,163,190,Volkswagen Golf Hatchback 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Volkswagen Golf Hatchback 2012/06585.jpg,Hatchback,2012,173,231
6585,06586.jpg,44,62,555,294,14,Audi TTS Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi TTS Coupe 2012/06586.jpg,Coupe,2012,327,600
6586,06587.jpg,25,53,238,167,53,Cadillac Escalade EXT Crew Cab 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Cadillac Escalade EXT Crew Cab 2007/06587.jpg,Cab,2007,194,259
6587,06588.jpg,60,129,604,377,51,Cadillac CTS-V Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Cadillac CTS-V Sedan 2012/06588.jpg,Sedan,2012,426,640
6588,06589.jpg,121,409,1146,779,55,Chevrolet Corvette Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Corvette Convertible 2012/06589.jpg,Convertible,2012,960,1280
6589,06590.jpg,137,38,574,371,76,Chrysler Aspen SUV 2009,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chrysler Aspen SUV 2009/06590.jpg,SUV,2009,426,640
6590,06591.jpg,38,43,225,156,106,Ford F-450 Super Duty Crew Cab 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford F-450 Super Duty Crew Cab 2012/06591.jpg,Cab,2012,195,259
6591,06592.jpg,3,30,295,192,70,Chevrolet Silverado 1500 Classic Extended Cab 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Silverado 1500 Classic Extended Cab 2007/06592.jpg,Cab,2007,225,300
6592,06593.jpg,112,190,697,483,25,Audi TT RS Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi TT RS Coupe 2012/06593.jpg,Coupe,2012,600,800
6593,06594.jpg,22,46,643,311,105,Fisker Karma Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Fisker Karma Sedan 2012/06594.jpg,Sedan,2012,346,650
6594,06595.jpg,27,34,250,160,83,Dodge Caliber Wagon 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Caliber Wagon 2012/06595.jpg,Wagon,2012,194,259
6595,06596.jpg,5,22,257,159,83,Dodge Caliber Wagon 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Caliber Wagon 2012/06596.jpg,Wagon,2012,194,259
6596,06597.jpg,9,34,240,150,108,Ford Freestar Minivan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford Freestar Minivan 2007/06597.jpg,Minivan,2007,186,248
6597,06598.jpg,15,43,346,236,33,BMW X6 SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW X6 SUV 2012/06598.jpg,SUV,2012,240,360
6598,06599.jpg,81,83,1524,851,92,Dodge Magnum Wagon 2008,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Magnum Wagon 2008/06599.jpg,Wagon,2008,1027,1600
6599,06600.jpg,29,6,271,168,14,Audi TTS Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi TTS Coupe 2012/06600.jpg,Coupe,2012,178,282
6600,06601.jpg,8,11,194,122,125,HUMMER H2 SUT Crew Cab 2009,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/HUMMER H2 SUT Crew Cab 2009/06601.jpg,Cab,2009,125,200
6601,06602.jpg,7,1,1597,1207,183,Suzuki SX4 Hatchback 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Suzuki SX4 Hatchback 2012/06602.jpg,Hatchback,2012,1209,1600
6602,06603.jpg,39,127,595,360,7,Acura ZDX Hatchback 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Acura ZDX Hatchback 2012/06603.jpg,Hatchback,2012,405,628
6603,06604.jpg,151,442,1950,1100,169,Nissan NV Passenger Van 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Nissan NV Passenger Van 2012/06604.jpg,Van,2012,1575,2100
6604,06605.jpg,10,8,747,582,32,BMW X5 SUV 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW X5 SUV 2007/06605.jpg,SUV,2007,591,750
6605,06606.jpg,57,147,563,413,152,Lamborghini Gallardo LP 570-4 Superleggera 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Lamborghini Gallardo LP 570-4 Superleggera 2012/06606.jpg,Superleggera,2012,438,640
6606,06607.jpg,124,130,372,269,127,Honda Odyssey Minivan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Honda Odyssey Minivan 2007/06607.jpg,Minivan,2007,360,480
6607,06608.jpg,58,82,1231,789,196,smart fortwo Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/smart fortwo Convertible 2012/06608.jpg,Convertible,2012,850,1280
6608,06609.jpg,15,24,234,167,111,Ford Ranger SuperCab 2011,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford Ranger SuperCab 2011/06609.jpg,SuperCab,2011,194,259
6609,06610.jpg,3,3,200,114,18,Audi 100 Wagon 1994,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi 100 Wagon 1994/06610.jpg,Wagon,1994,116,200
6610,06611.jpg,8,19,266,179,54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Silverado 1500 Hybrid Crew Cab 2012/06611.jpg,Cab,2012,184,274
6611,06612.jpg,17,17,249,140,72,Chevrolet Monte Carlo Coupe 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Monte Carlo Coupe 2007/06612.jpg,Coupe,2007,200,250
6612,06613.jpg,1,199,1492,885,112,Ford GT Coupe 2006,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford GT Coupe 2006/06613.jpg,Coupe,2006,1071,1600
6613,06614.jpg,39,29,470,286,4,Acura TL Type-S 2008,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Acura TL Type-S 2008/06614.jpg,Type-S,2008,375,500
6614,06615.jpg,11,210,1011,600,112,Ford GT Coupe 2006,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford GT Coupe 2006/06615.jpg,Coupe,2006,768,1024
6615,06616.jpg,32,36,437,272,23,Audi S4 Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi S4 Sedan 2012/06616.jpg,Sedan,2012,300,450
6616,06617.jpg,195,147,838,583,144,Jaguar XK XKR 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Jaguar XK XKR 2012/06617.jpg,XKR,2012,768,1024
6617,06618.jpg,21,164,607,359,61,Chevrolet Impala Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Impala Sedan 2007/06618.jpg,Sedan,2007,480,640
6618,06619.jpg,26,80,630,458,115,Ford Focus Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford Focus Sedan 2007/06619.jpg,Sedan,2007,480,640
6619,06620.jpg,73,1,412,210,32,BMW X5 SUV 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW X5 SUV 2007/06620.jpg,SUV,2007,213,459
6620,06621.jpg,54,92,471,334,145,Jeep Patriot SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Jeep Patriot SUV 2012/06621.jpg,SUV,2012,348,671
6621,06622.jpg,36,37,231,198,175,Rolls-Royce Phantom Drophead Coupe Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Rolls-Royce Phantom Drophead Coupe Convertible 2012/06622.jpg,Convertible,2012,199,300
6622,06623.jpg,143,181,984,663,124,HUMMER H3T Crew Cab 2010,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/HUMMER H3T Crew Cab 2010/06623.jpg,Cab,2010,768,1024
6623,06624.jpg,23,134,619,349,2,Acura RL Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Acura RL Sedan 2012/06624.jpg,Sedan,2012,480,640
6624,06625.jpg,52,171,970,563,105,Fisker Karma Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Fisker Karma Sedan 2012/06625.jpg,Sedan,2012,685,1023
6625,06626.jpg,8,8,234,143,119,GMC Savana Van 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/GMC Savana Van 2012/06626.jpg,Van,2012,149,240
6626,06627.jpg,78,143,596,423,115,Ford Focus Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford Focus Sedan 2007/06627.jpg,Sedan,2007,480,640
6627,06628.jpg,94,281,2952,1412,59,Chevrolet Camaro Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Camaro Convertible 2012/06628.jpg,Convertible,2012,1555,3015
6628,06629.jpg,59,42,231,173,109,Ford Expedition EL SUV 2009,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford Expedition EL SUV 2009/06629.jpg,SUV,2009,183,275
